season,playerId,fullName,team_number_of_matches,matches_played,dob,reference_date,age_at_start_of_year,availability_perc,availability_adjusted
2017,500213,Braden Hamlin-Uele,28,1,1995-01-09,2017-01-01,21,0.03571428571428571,0.052295918367346934
2017,504294,Campbell Graham,24,5,1999-06-02,2017-01-01,17,0.20833333333333334,0.22048611111111113
2017,501451,Jazz Tevaga,24,4,1995-09-04,2017-01-01,21,0.16666666666666666,0.18055555555555555
2017,504372,Enari Tuala,28,1,1998-10-19,2017-01-01,18,0.03571428571428571,0.052295918367346934
2017,502072,Jesse Ramien,25,1,1997-04-27,2017-01-01,19,0.04,0.0584
2017,502511,Jeremy Marshall-King,24,1,1995-12-02,2017-01-01,21,0.041666666666666664,0.06076388888888889
2018,500441,Euan Aitken,26,23,1995-06-16,2018-01-01,22,0.8846153846153846,0.8698224852071005
2018,500229,Tim Lafai,26,26,1991-05-27,2018-01-01,26,1,0.9807692307692307
2018,500634,Jason Nightingale,26,21,1986-09-20,2018-01-01,31,0.8076923076923077,0.7958579881656805
2018,500641,Gareth Widdop,26,22,1989-03-12,2018-01-01,28,0.8461538461538461,0.8328402366863905
2018,500257,Ben Hunt,26,25,1990-03-27,2018-01-01,27,0.9615384615384616,0.9437869822485208
2018,500223,James Graham,26,26,1985-09-10,2018-01-01,32,1,0.9807692307692307
2018,500180,Cameron McInnes,26,26,1994-02-01,2018-01-01,23,1,0.9807692307692307
2018,500337,Paul Vaughan,26,19,1991-04-23,2018-01-01,26,0.7307692307692307,0.7218934911242603
2018,500622,Tyson Frizell,26,23,1991-10-09,2018-01-01,26,0.8846153846153846,0.8698224852071005
2018,500298,Tariq Sims,26,25,1990-02-09,2018-01-01,27,0.9615384615384616,0.9437869822485208
2018,500619,Jack De Belin,26,25,1991-03-17,2018-01-01,26,0.9615384615384616,0.9437869822485208
2018,500459,Luciano Leilua,26,17,1996-06-08,2018-01-01,21,0.6538461538461539,0.6479289940828402
2018,500601,Kurt Mann,26,26,1993-03-01,2018-01-01,24,1,0.9807692307692307
2018,500614,Leeson Ah Mau,26,25,1989-12-20,2018-01-01,28,0.9615384615384616,0.9437869822485208
2018,500351,Jeremy Latimore,26,25,1986-12-08,2018-01-01,31,0.9615384615384616,0.9437869822485208
2018,500040,Darius Boyd,25,25,1987-07-17,2018-01-01,30,1,0.98
2018,500266,Corey Oates,25,23,1994-10-20,2018-01-01,23,0.92,0.9032000000000001
2018,500517,James Roberts,25,22,1993-03-03,2018-01-01,24,0.88,0.8648
2018,500258,Jordan Kahu,25,15,1991-01-28,2018-01-01,26,0.6,0.596
2018,502014,Jamayne Isaako,25,25,1996-06-05,2018-01-01,21,1,0.98
2018,500326,Anthony Milford,25,25,1994-07-11,2018-01-01,23,1,0.98
2018,500265,Kodi Nikorima,25,24,1994-04-03,2018-01-01,23,0.96,0.9416
2018,500600,Matthew Lodge,25,25,1995-05-31,2018-01-01,22,1,0.98
2018,500261,Andrew McCullough,25,22,1990-01-30,2018-01-01,27,0.88,0.8648
2018,500273,Sam Thaiday,25,25,1985-06-12,2018-01-01,32,1,0.98
2018,500250,Alex Glenn,25,20,1988-07-31,2018-01-01,29,0.8,0.7880000000000001
2018,500249,Matt Gillett,25,5,1988-08-12,2018-01-01,29,0.2,0.21200000000000002
2018,500262,Josh McGuire,25,19,1990-03-02,2018-01-01,27,0.76,0.7496
2018,500438,Tevita Pangai Junior,25,22,1996-02-04,2018-01-01,21,0.88,0.8648
2018,500267,Joe Ofahengaue,25,24,1995-09-15,2018-01-01,22,0.96,0.9416
2018,500384,Korbin Sims,25,22,1992-01-02,2018-01-01,25,0.88,0.8648
2018,503528,Jaydn Su'a,25,15,1997-10-23,2018-01-01,20,0.6,0.596
2018,504870,Kalyn Ponga,24,20,1998-03-30,2018-01-01,19,0.8333333333333334,0.8194444444444445
2018,500004,Shaun Kenny-Dowall,24,24,1988-01-23,2018-01-01,29,1,0.9791666666666666
2018,500571,Sione Mata'utia,24,23,1996-06-25,2018-01-01,21,0.9583333333333334,0.9392361111111112
2018,503327,Connor Watson,24,15,1996-05-31,2018-01-01,21,0.625,0.6197916666666666
2018,500007,Mitchell Pearce,24,15,1989-04-07,2018-01-01,28,0.625,0.6197916666666666
2018,500129,Herman Ese'ese,24,23,1994-09-07,2018-01-01,23,0.9583333333333334,0.9392361111111112
2018,500708,Jacob Lillyman,24,15,1984-03-07,2018-01-01,33,0.625,0.6197916666666666
2018,500547,Lachlan Fitzgibbon,24,21,1994-01-05,2018-01-01,23,0.875,0.859375
2018,500011,Aidan Guerra,24,24,1988-02-25,2018-01-01,29,1,0.9791666666666666
2018,501267,Mitchell Barnett,24,23,1994-04-15,2018-01-01,23,0.9583333333333334,0.9392361111111112
2018,500799,Chris Heighington,24,21,1982-01-14,2018-01-01,35,0.875,0.859375
2018,503571,Daniel Saifiti,24,21,1996-05-01,2018-01-01,21,0.875,0.859375
2018,501505,Tom Trbojevic,24,22,1996-10-02,2018-01-01,21,0.9166666666666666,0.8993055555555555
2018,500019,Jorge Taufua,24,12,1991-10-23,2018-01-01,26,0.5,0.5
2018,500872,Brian Kelly,24,24,1996-05-20,2018-01-01,21,1,0.9791666666666666
2018,502063,Lachlan Croker,24,8,1996-12-12,2018-01-01,21,0.3333333333333333,0.34027777777777773
2018,500024,Daly Cherry-Evans,24,24,1989-02-20,2018-01-01,28,1,0.9791666666666666
2018,500449,Addin Fonua-Blake,24,24,1995-11-06,2018-01-01,22,1,0.9791666666666666
2018,500109,Apisai Koroisau,24,13,1992-11-07,2018-01-01,25,0.5416666666666666,0.5399305555555555
2018,500960,Martin Taupau,24,24,1990-02-03,2018-01-01,27,1,0.9791666666666666
2018,500640,Joel Thompson,24,24,1988-08-24,2018-01-01,29,1,0.9791666666666666
2018,500661,Curtis Sironen,24,4,1993-07-31,2018-01-01,24,0.16666666666666666,0.18055555555555555
2018,500751,Jake Trbojevic,24,23,1994-02-18,2018-01-01,23,0.9583333333333334,0.9392361111111112
2018,500140,Shaun Lane,24,24,1994-11-29,2018-01-01,23,1,0.9791666666666666
2018,500593,Ben Hampton,24,23,1992-02-29,2018-01-01,25,0.9583333333333334,0.9392361111111112
2018,500282,Kyle Feldt,24,24,1992-02-09,2018-01-01,25,1,0.9791666666666666
2018,500605,Justin O'Neill,24,21,1991-04-04,2018-01-01,26,0.875,0.859375
2018,500305,Antonio Winterstein,24,16,1988-05-30,2018-01-01,29,0.6666666666666666,0.6597222222222222
2018,500304,Johnathan Thurston,24,24,1983-04-25,2018-01-01,34,1,0.9791666666666666
2018,500296,Matthew Scott,24,18,1985-07-30,2018-01-01,32,0.75,0.7395833333333334
2018,500251,Jake Granville,24,24,1989-02-07,2018-01-01,28,1,0.9791666666666666
2018,500602,Jordan McLean,24,10,1991-10-08,2018-01-01,26,0.4166666666666667,0.4201388888888889
2018,500280,Gavin Cooper,24,23,1985-08-19,2018-01-01,32,0.9583333333333334,0.9392361111111112
2018,500289,Ethan Lowe,24,15,1991-03-20,2018-01-01,26,0.625,0.6197916666666666
2018,500301,Jason Taumalolo,24,23,1993-05-31,2018-01-01,24,0.9583333333333334,0.9392361111111112
2018,500405,Coen Hess,24,23,1996-08-14,2018-01-01,21,0.9583333333333334,0.9392361111111112
2018,500278,Scott Bolton,24,22,1987-05-09,2018-01-01,30,0.9166666666666666,0.8993055555555555
2018,500277,John Asiata,24,15,1993-04-19,2018-01-01,24,0.625,0.6197916666666666
2018,500406,Corey Jensen,24,18,1994-01-08,2018-01-01,23,0.75,0.7395833333333334
2018,500845,Valentine Holmes,27,26,1995-07-24,2018-01-01,22,0.9629629629629629,0.9458161865569272
2018,500790,Sosaia Feki,27,16,1991-05-09,2018-01-01,26,0.5925925925925926,0.5891632373113854
2018,500621,Josh Dugan,27,14,1990-05-10,2018-01-01,27,0.5185185185185185,0.5178326474622771
2018,500801,Ricky Leutele,27,25,1990-04-10,2018-01-01,27,0.9259259259259259,0.9101508916323731
2018,503922,Sione Katoa,27,9,1995-01-26,2018-01-01,22,0.3333333333333333,0.3395061728395061
2018,500356,Matt Moylan,27,24,1991-06-16,2018-01-01,26,0.8888888888888888,0.8744855967078189
2018,501183,Chad Townsend,27,27,1991-01-10,2018-01-01,26,1,0.9814814814814815
2018,500791,Andrew Fifita,27,26,1989-06-28,2018-01-01,28,0.9629629629629629,0.9458161865569272
2018,502016,Jayden Brailey,27,26,1996-04-09,2018-01-01,21,0.9629629629629629,0.9458161865569272
2018,500806,Matt Prior,27,27,1987-05-24,2018-01-01,30,1,0.9814814814814815
2018,500798,Wade Graham,27,18,1990-10-25,2018-01-01,27,0.6666666666666666,0.6604938271604938
2018,500794,Paul Gallen,27,22,1981-08-14,2018-01-01,36,0.8148148148148148,0.8031550068587104
2018,500977,Jayson Bukuya,27,21,1989-04-21,2018-01-01,28,0.7777777777777778,0.7674897119341564
2018,500659,Ava Seumanufagai,27,13,1991-06-04,2018-01-01,26,0.48148148148148145,0.48216735253772286
2018,500992,Kurt Capewell,27,19,1993-07-12,2018-01-01,24,0.7037037037037037,0.696159122085048
2018,500240,Corey Thompson,24,20,1990-05-15,2018-01-01,27,0.8333333333333334,0.8194444444444445
2018,500041,Kevin Naiqama,24,20,1989-02-04,2018-01-01,28,0.8333333333333334,0.8194444444444445
2018,500646,Luke Brooks,24,24,1994-12-21,2018-01-01,23,1,0.9791666666666666
2018,500715,Ben Matulino,24,23,1989-01-03,2018-01-01,28,0.9583333333333334,0.9392361111111112
2018,500654,Chris Lawrence,24,19,1988-10-19,2018-01-01,29,0.7916666666666666,0.7795138888888888
2018,500970,Elijah Taylor,24,18,1990-02-27,2018-01-01,27,0.75,0.7395833333333334
2018,500948,Benji Marshall,24,21,1985-02-25,2018-01-01,32,0.875,0.859375
2018,502532,Alex Twal,24,21,1996-07-03,2018-01-01,21,0.875,0.859375
2018,500576,Michael Chee Kam,24,22,1992-02-26,2018-01-01,25,0.9166666666666666,0.8993055555555555
2018,503322,Matthew Eisenhuth,24,24,1992-08-20,2018-01-01,25,1,0.9791666666666666
2018,500663,James Tedesco,27,25,1993-01-08,2018-01-01,24,0.9259259259259259,0.9101508916323731
2018,500002,Daniel Tupou,27,17,1991-06-17,2018-01-01,26,0.6296296296296297,0.6248285322359396
2018,502502,Latrell Mitchell,27,24,1997-06-16,2018-01-01,20,0.8888888888888888,0.8744855967078189
2018,502571,Joseph Manu,27,26,1996-06-29,2018-01-01,21,0.9629629629629629,0.9458161865569272
2018,501569,Blake Ferguson,27,27,1990-03-20,2018-01-01,27,1,0.9814814814814815
2018,500587,Cooper Cronk,27,26,1983-12-05,2018-01-01,34,0.9629629629629629,0.9458161865569272
2018,500008,Jared Waerea-Hargreaves,27,24,1989-01-20,2018-01-01,28,0.8888888888888888,0.8744855967078189
2018,500009,Jake Friend,27,27,1990-02-01,2018-01-01,27,1,0.9814814814814815
2018,501179,Siosiua Taukeiaho,27,24,1992-01-03,2018-01-01,25,0.8888888888888888,0.8744855967078189
2018,500013,Boyd Cordner,27,23,1992-06-09,2018-01-01,25,0.8518518518518519,0.8388203017832647
2018,500016,Mitchell Aubusson,27,24,1987-10-01,2018-01-01,30,0.8888888888888888,0.8744855967078189
2018,500038,Isaac Liu,27,26,1991-04-26,2018-01-01,26,0.9629629629629629,0.9458161865569272
2018,500039,Dylan Napa,27,20,1992-11-13,2018-01-01,25,0.7407407407407407,0.7318244170096022
2018,500907,Ryan Matterson,27,22,1994-10-13,2018-01-01,23,0.8148148148148148,0.8031550068587104
2018,503920,Victor Radley,27,25,1998-03-14,2018-01-01,19,0.9259259259259259,0.9101508916323731
2018,500108,Alex Johnston,27,24,1995-01-14,2018-01-01,22,0.8888888888888888,0.8744855967078189
2018,500043,Dane Gagai,27,25,1991-01-03,2018-01-01,26,0.9259259259259259,0.9101508916323731
2018,500611,Cody Walker,27,27,1990-01-10,2018-01-01,27,1,0.9814814814814815
2018,500086,Adam Reynolds,27,24,1990-07-10,2018-01-01,27,0.8888888888888888,0.8744855967078189
2018,500087,Thomas Burgess,27,27,1992-04-21,2018-01-01,25,1,0.9814814814814815
2018,501600,Damien Cook,27,25,1991-06-23,2018-01-01,26,0.9259259259259259,0.9101508916323731
2018,500327,Mark Nicholls,27,12,1990-01-05,2018-01-01,27,0.4444444444444444,0.4465020576131687
2018,500085,John Sutton,27,27,1984-11-05,2018-01-01,33,1,0.9814814814814815
2018,503240,Angus Crichton,27,25,1996-02-05,2018-01-01,21,0.9259259259259259,0.9101508916323731
2018,500092,Sam Burgess,27,23,1988-12-14,2018-01-01,29,0.8518518518518519,0.8388203017832647
2018,504176,Cameron Murray,27,25,1998-01-16,2018-01-01,19,0.9259259259259259,0.9101508916323731
2018,500095,George Burgess,27,27,1992-04-21,2018-01-01,25,1,0.9814814814814815
2018,503450,Tevita Tatola,27,24,1996-11-10,2018-01-01,21,0.8888888888888888,0.8744855967078189
2018,500597,Hymel Hunt,27,22,1993-11-14,2018-01-01,24,0.8148148148148148,0.8031550068587104
2018,500005,Roger Tuivasa-Sheck,25,23,1993-06-05,2018-01-01,24,0.92,0.9032000000000001
2018,500919,David Fusitu'a,25,23,1994-10-16,2018-01-01,23,0.92,0.9032000000000001
2018,500579,Peta Hiku,25,22,1992-12-04,2018-01-01,25,0.88,0.8648
2018,500928,Ken Maumalo,25,23,1994-07-16,2018-01-01,23,0.92,0.9032000000000001
2018,502209,Blake Green,25,22,1986-09-18,2018-01-01,31,0.88,0.8648
2018,500705,Shaun Johnson,25,19,1990-09-09,2018-01-01,27,0.76,0.7496
2018,500088,Issac Luke,25,23,1987-05-29,2018-01-01,30,0.92,0.9032000000000001
2018,500645,Adam Blair,25,23,1986-03-20,2018-01-01,31,0.92,0.9032000000000001
2018,505976,Isaiah Papali'i,25,20,1998-09-20,2018-01-01,19,0.8,0.7880000000000001
2018,500594,Tohu Harris,25,17,1992-01-07,2018-01-01,25,0.68,0.6728000000000001
2018,500926,Sam Lisone,25,11,1994-02-19,2018-01-01,23,0.44,0.4424
2018,501744,Bunty Afoa,25,23,1996-08-20,2018-01-01,21,0.92,0.9032000000000001
2018,500633,Brett Morris,24,23,1986-08-23,2018-01-01,31,0.9583333333333334,0.9392361111111112
2018,500232,Josh Morris,24,20,1986-08-23,2018-01-01,31,0.8333333333333334,0.8194444444444445
2018,500672,Will Hopoate,24,24,1992-05-09,2018-01-01,25,1,0.9791666666666666
2018,502487,Marcelo Montoya,24,15,1996-02-17,2018-01-01,21,0.625,0.6197916666666666
2018,500023,Kieran Foran,24,12,1990-07-13,2018-01-01,27,0.5,0.5
2018,500803,Michael Lichaa,24,20,1993-07-18,2018-01-01,24,0.8333333333333334,0.8194444444444445
2018,500228,David Klemmer,24,22,1993-12-22,2018-01-01,24,0.9166666666666666,0.8993055555555555
2018,500226,Josh Jackson,24,24,1991-01-08,2018-01-01,26,1,0.9791666666666666
2018,500916,Raymond Faitala-Mariner,24,13,1993-07-26,2018-01-01,24,0.5416666666666666,0.5399305555555555
2018,500128,Adam Elliott,24,24,1994-10-16,2018-01-01,23,1,0.9791666666666666
2018,500241,Aiden Tolman,24,16,1988-11-10,2018-01-01,29,0.6666666666666666,0.6597222222222222
2018,502511,Jeremy Marshall-King,24,23,1995-12-02,2018-01-01,22,0.9583333333333334,0.9392361111111112
2018,501459,Cameron Munster,27,24,1994-09-13,2018-01-01,23,0.8888888888888888,0.8744855967078189
2018,502107,Suliasi Vunivalu,27,23,1995-11-27,2018-01-01,22,0.8518518518518519,0.8388203017832647
2018,500586,Will Chambers,27,19,1988-05-26,2018-01-01,29,0.7037037037037037,0.696159122085048
2018,501351,Josh Addo-Carr,27,25,1995-07-28,2018-01-01,22,0.9259259259259259,0.9101508916323731
2018,500584,Jesse Bromwich,27,20,1989-05-03,2018-01-01,28,0.7407407407407407,0.7318244170096022
2018,500609,Cameron Smith,27,26,1983-06-18,2018-01-01,34,0.9629629629629629,0.9458161865569272
2018,501281,Nelson Asofa-Solomona,27,24,1996-02-29,2018-01-01,21,0.8888888888888888,0.8744855967078189
2018,500598,Felise Kaufusi,27,21,1992-05-19,2018-01-01,25,0.7777777777777778,0.7674897119341564
2018,500596,Ryan Hoffman,27,20,1984-01-26,2018-01-01,33,0.7407407407407407,0.7318244170096022
2018,500222,Dale Finucane,27,18,1991-09-07,2018-01-01,26,0.6666666666666666,0.6604938271604938
2018,500591,Tim Glasby,27,24,1989-04-27,2018-01-01,28,0.8888888888888888,0.8744855967078189
2018,500585,Kenneath Bromwich,27,25,1991-09-22,2018-01-01,26,0.9259259259259259,0.9101508916323731
2018,500786,Christian Welch,27,26,1994-07-19,2018-01-01,23,0.9629629629629629,0.9458161865569272
2018,503340,Dylan Edwards,26,8,1996-01-10,2018-01-01,21,0.3076923076923077,0.31508875739644976
2018,500352,Josh Mansour,26,15,1990-06-17,2018-01-01,27,0.5769230769230769,0.57396449704142
2018,500496,Waqa Blake,26,16,1994-10-26,2018-01-01,23,0.6153846153846154,0.6109467455621302
2018,501184,Tyrone Peachey,26,24,1991-08-08,2018-01-01,26,0.9230769230769231,0.9068047337278107
2018,500532,Dallin Watene-Zelezniak,26,20,1995-08-17,2018-01-01,22,0.7692307692307693,0.7588757396449706
2018,500006,James Maloney,26,22,1986-06-15,2018-01-01,31,0.8461538461538461,0.8328402366863905
2018,504120,Nathan Cleary,26,17,1997-11-14,2018-01-01,20,0.6538461538461539,0.6479289940828402
2018,500299,James Tamou,26,25,1988-12-13,2018-01-01,29,0.9615384615384616,0.9437869822485208
2018,500498,Reagan Campbell-Gillard,26,21,1993-07-27,2018-01-01,24,0.8076923076923077,0.7958579881656805
2018,500408,Viliame Kikau,26,25,1995-04-05,2018-01-01,22,0.9615384615384616,0.9437869822485208
2018,500534,Isaah Yeo,26,26,1994-11-06,2018-01-01,23,1,0.9807692307692307
2018,500632,Trent Merrin,26,25,1989-10-07,2018-01-01,28,0.9615384615384616,0.9437869822485208
2018,501241,Corey Harawira-Naera,26,24,1995-05-18,2018-01-01,22,0.9230769230769231,0.9068047337278107
2018,501461,Moses Leota,26,20,1995-07-20,2018-01-01,22,0.7692307692307693,0.7588757396449706
2018,502580,James Fisher-Harris,26,25,1996-01-05,2018-01-01,21,0.9615384615384616,0.9437869822485208
2018,500256,Josh Hoffman,24,8,1988-03-10,2018-01-01,29,0.3333333333333333,0.34027777777777773
2018,500003,Michael Jennings,24,24,1988-04-20,2018-01-01,29,1,0.9791666666666666
2018,500684,Corey Norman,24,23,1991-02-03,2018-01-01,26,0.9583333333333334,0.9392361111111112
2018,500485,Mitchell Moses,24,22,1994-09-17,2018-01-01,23,0.9166666666666666,0.8993055555555555
2018,501335,Daniel Alvaro,24,19,1993-05-28,2018-01-01,24,0.7916666666666666,0.7795138888888888
2018,500679,Tim Mannah,24,18,1988-02-15,2018-01-01,29,0.75,0.7395833333333334
2018,500680,Manu Ma'u,24,14,1988-08-24,2018-01-01,29,0.5833333333333334,0.5798611111111112
2018,500908,Tepai Moeroa,24,19,1995-10-02,2018-01-01,22,0.7916666666666666,0.7795138888888888
2018,500647,Nathan Brown,24,15,1993-03-01,2018-01-01,24,0.625,0.6197916666666666
2018,500065,Brad Takairangi,24,20,1989-06-14,2018-01-01,28,0.8333333333333334,0.8194444444444445
2018,500118,Kane Evans,24,8,1992-01-09,2018-01-01,25,0.3333333333333333,0.34027777777777773
2018,500797,Michael Gordon,24,20,1983-10-24,2018-01-01,34,0.8333333333333334,0.8194444444444445
2018,500067,Anthony Don,24,24,1987-09-21,2018-01-01,30,1,0.9791666666666666
2018,500245,Dale Copley,24,13,1991-07-29,2018-01-01,26,0.5416666666666666,0.5399305555555555
2018,505918,Phillip Sami,24,23,1997-08-02,2018-01-01,20,0.9583333333333334,0.9392361111111112
2018,500272,Ashley Taylor,24,23,1995-03-17,2018-01-01,22,0.9583333333333334,0.9392361111111112
2018,500149,Jai Arrow,24,21,1995-07-12,2018-01-01,22,0.875,0.859375
2018,500688,Nathan Peats,24,20,1990-10-05,2018-01-01,27,0.8333333333333334,0.8194444444444445
2018,500606,Kevin Proctor,24,23,1989-02-28,2018-01-01,28,0.9583333333333334,0.9392361111111112
2018,500072,Ryan James,24,23,1991-07-20,2018-01-01,26,0.9583333333333334,0.9392361111111112
2018,500499,Bryce Cartwright,24,14,1994-11-15,2018-01-01,23,0.5833333333333334,0.5798611111111112
2018,500636,Mitch Rein,24,24,1990-04-26,2018-01-01,27,1,0.9791666666666666
2018,504397,Max King,24,12,1997-05-04,2018-01-01,20,0.5,0.5
2018,500339,Jack Wighton,24,13,1993-02-04,2018-01-01,24,0.5416666666666666,0.5399305555555555
2018,504134,Nick Cotric,24,24,1998-11-18,2018-01-01,19,1,0.9791666666666666
2018,500313,Jarrod Croker,24,17,1990-09-11,2018-01-01,27,0.7083333333333334,0.6996527777777778
2018,500042,Joseph Leilua,24,24,1991-12-12,2018-01-01,26,1,0.9791666666666666
2018,500330,Jordan Rapana,24,21,1989-08-15,2018-01-01,28,0.875,0.859375
2018,500068,Aidan Sezer,24,18,1991-06-24,2018-01-01,26,0.75,0.7395833333333334
2018,500687,Junior Paulo,24,19,1993-11-20,2018-01-01,24,0.7916666666666666,0.7795138888888888
2018,501394,Siliva Havili,24,24,1993-02-18,2018-01-01,24,1,0.9791666666666666
2018,500309,Shannon Boyd,24,21,1992-09-09,2018-01-01,25,0.875,0.859375
2018,500973,Josh Papalii,24,22,1992-05-13,2018-01-01,25,0.9166666666666666,0.8993055555555555
2018,500555,Joseph Tapine,24,16,1994-05-04,2018-01-01,23,0.6666666666666666,0.6597222222222222
2018,502134,Elliott Whitehead,24,24,1989-09-04,2018-01-01,28,1,0.9791666666666666
2018,501375,Blake Austin,24,22,1991-02-01,2018-01-01,26,0.9166666666666666,0.8993055555555555
2018,500957,Dunamis Lui,24,24,1990-02-16,2018-01-01,27,1,0.9791666666666666
2018,502331,Iosia Soliola,24,24,1986-08-04,2018-01-01,31,1,0.9791666666666666
2018,500093,Luke Keary,27,23,1992-02-03,2018-01-01,25,0.8518518518518519,0.8388203017832647
2018,500368,Dean Whare,26,22,1990-01-22,2018-01-01,27,0.8461538461538461,0.8328402366863905
2018,501595,Joe Stimson,27,24,1995-12-02,2018-01-01,22,0.8888888888888888,0.8744855967078189
2018,500882,Josh Aloiai,24,16,1995-11-11,2018-01-01,22,0.6666666666666666,0.6597222222222222
2018,500658,David Nofoaluma,24,18,1993-11-28,2018-01-01,24,0.75,0.7395833333333334
2018,504226,Brad Parker,24,17,1997-02-19,2018-01-01,20,0.7083333333333334,0.6996527777777778
2018,500202,Jackson Hastings,24,4,1996-01-04,2018-01-01,21,0.16666666666666666,0.18055555555555555
2018,503523,Jacob Saifiti,24,8,1996-05-01,2018-01-01,21,0.3333333333333333,0.34027777777777773
2018,503419,Brandon Smith,27,18,1996-05-31,2018-01-01,21,0.6666666666666666,0.6604938271604938
2018,500292,Michael Morgan,24,11,1991-12-27,2018-01-01,26,0.4583333333333333,0.4600694444444444
2018,500617,Jack Bird,25,8,1995-03-20,2018-01-01,22,0.32,0.3272
2018,501451,Jazz Tevaga,25,20,1995-09-04,2018-01-01,22,0.8,0.7880000000000001
2018,501393,Agnatius Paasi,25,23,1991-11-30,2018-01-01,26,0.92,0.9032000000000001
2018,502072,Jesse Ramien,27,20,1997-04-27,2018-01-01,20,0.7407407407407407,0.7318244170096022
2018,500275,Jarrod Wallace,24,20,1991-07-23,2018-01-01,26,0.8333333333333334,0.8194444444444445
